PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,DewpointTemp,Dhi,Dni,Ebh,Ghi,PrecipitableWater,RelativeHumidity,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith
2018-07-22T13:00:00Z,2018-07-22T12:00:00Z,PT60M,22.8,-79,20,84,589,210,294,31.1,84.2,977.4,287,2.8,69
2018-07-22T14:00:00Z,2018-07-22T13:00:00Z,PT60M,24.4,-86,19.3,110,717,391,500,31.6,72.9,977.3,289,3.5,57
2018-07-22T15:00:00Z,2018-07-22T14:00:00Z,PT60M,26.1,-95,18.5,137,772,548,684,32.1,63.1,977.3,290,4.1,45
2018-07-22T16:00:00Z,2018-07-22T15:00:00Z,PT60M,27.3,-106,17.8,207,711,601,807,32.8,55.9,977,290,4.5,32
2018-07-22T17:00:00Z,2018-07-22T16:00:00Z,PT60M,28.2,-126,17.1,221,735,684,905,33.6,50.7,976.6,291,4.7,21
2018-07-22T18:00:00Z,2018-07-22T17:00:00Z,PT60M,29.2,-167,16.4,319,593,575,895,34.5,46,976.2,291,4.8,14
2018-07-22T19:00:00Z,2018-07-22T18:00:00Z,PT60M,29.5,141,16.1,220,747,713,933,35.4,44.4,975.8,293,4.8,17
2018-07-22T20:00:00Z,2018-07-22T19:00:00Z,PT60M,29.2,113,16.2,168,800,711,879,36.5,45.5,975.5,296,4.7,27
2018-07-22T21:00:00Z,2018-07-22T20:00:00Z,PT60M,28.9,99,16.4,237,599,469,705,37.6,46.7,975.2,300,4.5,39
2018-07-22T22:00:00Z,2018-07-22T21:00:00Z,PT60M,28.3,90,17,219,502,305,524,38.1,50.2,975.2,304,4.1,52
2018-07-22T23:00:00Z,2018-07-22T22:00:00Z,PT60M,27.3,82,17.9,156,333,160,315,38.1,56.6,975.3,309,3.4,64
2018-07-23T00:00:00Z,2018-07-22T23:00:00Z,PT60M,26.3,74,18.9,71,0,0,71,38,63.9,975.5,317,2.7,76
2018-07-23T01:00:00Z,2018-07-23T00:00:00Z,PT60M,25.4,67,19,15,9,1,16,38.4,67.8,975.8,324,2.4,88
2018-07-23T02:00:00Z,2018-07-23T01:00:00Z,PT60M,24.8,58,18.4,0,0,0,0,39.3,67.9,976.4,328,2.5,99
2018-07-23T03:00:00Z,2018-07-23T02:00:00Z,PT60M,24.1,48,17.9,0,0,0,0,40.2,68,976.9,331,2.6,109
2018-07-23T04:00:00Z,2018-07-23T03:00:00Z,PT60M,23.5,35,17.7,0,0,0,0,40.6,69.7,977,331,2.5,117
2018-07-23T05:00:00Z,2018-07-23T04:00:00Z,PT60M,22.9,21,17.9,0,0,0,0,40.6,73.2,976.8,326,2.3,123
2018-07-23T06:00:00Z,2018-07-23T05:00:00Z,PT60M,22.4,4,18.1,0,0,0,0,40.5,76.9,976.5,320,2.1,126
2018-07-23T07:00:00Z,2018-07-23T06:00:00Z,PT60M,21.9,-13,18.2,0,0,0,0,40.5,79.9,976.4,317,2,125
2018-07-23T08:00:00Z,2018-07-23T07:00:00Z,PT60M,21.5,-29,18.3,0,0,0,0,40.6,82.2,976.3,317,1.9,120
2018-07-23T09:00:00Z,2018-07-23T08:00:00Z,PT60M,21.1,-42,18.4,0,0,0,0,40.6,84.5,976.2,317,1.9,113
2018-07-23T10:00:00Z,2018-07-23T09:00:00Z,PT60M,21,-54,18.7,0,0,0,0,40.8,86.9,976.3,321,1.9,104
2018-07-23T11:00:00Z,2018-07-23T10:00:00Z,PT60M,21.1,-63,19.3,2,7,1,2,41.1,89.4,976.7,329,1.8,93
2018-07-23T12:00:00Z,2018-07-23T11:00:00Z,PT60M,21.2,-71,19.8,44,293,51,95,41.4,91.8,977.1,337,1.8,81
2018-07-23T13:00:00Z,2018-07-23T12:00:00Z,PT60M,21.8,-79,19.9,110,466,164,273,41.5,88.9,977.4,344,1.6,69
2018-07-23T14:00:00Z,2018-07-23T13:00:00Z,PT60M,22.9,-86,19.5,281,160,83,364,41.4,81.3,977.5,351,1.3,57
2018-07-23T15:00:00Z,2018-07-23T14:00:00Z,PT60M,23.9,-95,19.1,326,335,233,559,41.3,74.4,977.6,1,1,45
2018-07-23T16:00:00Z,2018-07-23T15:00:00Z,PT60M,24.6,-106,19,360,413,349,709,41.4,70.8,977.7,11,0.8,32
2018-07-23T17:00:00Z,2018-07-23T16:00:00Z,PT60M,25,-126,19.2,496,224,205,701,41.8,70,977.7,16,0.7,21
2018-07-23T18:00:00Z,2018-07-23T17:00:00Z,PT60M,25.4,-168,19.3,588,48,47,634,42.1,69.1,977.7,24,0.5,14
2018-07-23T19:00:00Z,2018-07-23T18:00:00Z,PT60M,25.4,141,19.7,567,63,60,627,42.5,70.7,977.7,21,0.5,17
2018-07-23T20:00:00Z,2018-07-23T19:00:00Z,PT60M,24.9,113,20.1,445,194,170,615,42.9,74.8,977.5,8,0.7,27
2018-07-23T21:00:00Z,2018-07-23T20:00:00Z,PT60M,24.4,99,20.6,348,365,277,624,43.3,79.2,977.4,359,0.8,39
2018-07-23T22:00:00Z,2018-07-23T21:00:00Z,PT60M,24.5,90,21,251,339,225,475,43.1,80.9,977.5,355,1,52
2018-07-23T23:00:00Z,2018-07-23T22:00:00Z,PT60M,25.1,82,21.3,225,66,26,250,42.2,79.7,977.9,353,1.2,64
2018-07-24T00:00:00Z,2018-07-23T23:00:00Z,PT60M,25.7,75,21.7,123,44,11,133,41.3,78.6,978.3,352,1.4,76
2018-07-24T01:00:00Z,2018-07-24T00:00:00Z,PT60M,25.1,67,21.4,18,0,0,18,40.9,80.1,978.7,353,1.4,88
2018-07-24T02:00:00Z,2018-07-24T01:00:00Z,PT60M,23.3,58,20.5,0,0,0,0,40.9,84.2,979.2,356,1.4,99
2018-07-24T03:00:00Z,2018-07-24T02:00:00Z,PT60M,21.6,48,19.6,0,0,0,0,41,88.6,979.6,360,1.3,109
2018-07-24T04:00:00Z,2018-07-24T03:00:00Z,PT60M,20.5,35,19,0,0,0,0,40.8,90.8,979.8,8,1.3,117
2018-07-24T05:00:00Z,2018-07-24T04:00:00Z,PT60M,20.2,21,18.7,0,0,0,0,40.5,90.7,979.7,19,1.4,123
2018-07-24T06:00:00Z,2018-07-24T05:00:00Z,PT60M,19.9,4,18.4,0,0,0,0,40.3,90.6,979.6,27,1.6,126
2018-07-24T07:00:00Z,2018-07-24T06:00:00Z,PT60M,19.7,-13,18.1,0,0,0,0,40.1,90.7,979.5,32,1.8,125
2018-07-24T08:00:00Z,2018-07-24T07:00:00Z,PT60M,19.5,-29,18,0,0,0,0,40.1,90.9,979.6,36,1.8,120
2018-07-24T09:00:00Z,2018-07-24T08:00:00Z,PT60M,19.3,-43,17.8,0,0,0,0,40.1,91.1,979.6,39,1.9,113
2018-07-24T10:00:00Z,2018-07-24T09:00:00Z,PT60M,19.6,-54,18.2,0,0,0,0,40.5,91.6,979.9,43,2,104
2018-07-24T11:00:00Z,2018-07-24T10:00:00Z,PT60M,20.3,-63,19.1,1,0,0,1,41.3,92.3,980.4,50,2,93
2018-07-24T12:00:00Z,2018-07-24T11:00:00Z,PT60M,21.1,-71,19.9,66,11,3,68,42.1,93.1,980.9,55,2.1,82
2018-07-24T13:00:00Z,2018-07-24T12:00:00Z,PT60M,21.9,-79,20.5,173,50,15,188,42.6,91.3,981.2,59,2.1,70
2018-07-24T14:00:00Z,2018-07-24T13:00:00Z,PT60M,22.9,-86,20.7,160,0,0,160,42.7,87.2,981.4,62,1.9,57
2018-07-24T15:00:00Z,2018-07-24T14:00:00Z,PT60M,23.8,-95,20.9,167,0,0,167,42.7,83.4,981.6,65,1.7,45
2018-07-24T16:00:00Z,2018-07-24T15:00:00Z,PT60M,24.5,-107,20.9,348,0,0,348,42.9,80.4,981.7,67,1.5,33
2018-07-24T17:00:00Z,2018-07-24T16:00:00Z,PT60M,24.9,-126,20.8,510,0,0,510,43,78.1,981.6,67,1.3,21
2018-07-24T18:00:00Z,2018-07-24T17:00:00Z,PT60M,25.3,-168,20.8,598,52,51,648,43.1,75.8,981.5,67,1,15
2018-07-24T19:00:00Z,2018-07-24T18:00:00Z,PT60M,25.6,142,20.6,559,166,159,717,43.2,73.9,981.3,60,0.8,17
2018-07-24T20:00:00Z,2018-07-24T19:00:00Z,PT60M,25.8,114,20.5,510,167,150,660,43.1,72.3,980.9,45,0.8,27
2018-07-24T21:00:00Z,2018-07-24T20:00:00Z,PT60M,26,100,20.3,447,59,44,491,43.1,70.7,980.6,29,0.8,39
2018-07-24T22:00:00Z,2018-07-24T21:00:00Z,PT60M,26.2,90,20.4,325,140,86,411,43,70.5,980.4,22,0.9,52
2018-07-24T23:00:00Z,2018-07-24T22:00:00Z,PT60M,26.4,82,20.9,207,190,84,291,42.9,71.7,980.4,24,1,64
2018-07-25T00:00:00Z,2018-07-24T23:00:00Z,PT60M,26.6,75,21.3,105,171,38,143,42.7,72.9,980.4,25,1.1,76
2018-07-25T01:00:00Z,2018-07-25T00:00:00Z,PT60M,25.9,67,21.4,17,16,2,19,42.5,76.5,980.6,23,1.2,88
2018-07-25T02:00:00Z,2018-07-25T01:00:00Z,PT60M,24.3,58,21.2,0,0,0,0,42.3,83,981,19,1.4,99
2018-07-25T03:00:00Z,2018-07-25T02:00:00Z,PT60M,22.7,48,21,0,0,0,0,42.1,90.2,981.4,15,1.6,109
2018-07-25T04:00:00Z,2018-07-25T03:00:00Z,PT60M,21.7,36,20.8,0,0,0,0,41.8,94.4,981.5,12,1.6,117
2018-07-25T05:00:00Z,2018-07-25T04:00:00Z,PT60M,21.4,21,20.6,0,0,0,0,41.4,95.3,981.5,7,1.6,123
2018-07-25T06:00:00Z,2018-07-25T05:00:00Z,PT60M,21.1,4,20.4,0,0,0,0,41,96.2,981.5,2,1.5,126
2018-07-25T07:00:00Z,2018-07-25T06:00:00Z,PT60M,20.8,-13,20.3,0,0,0,0,40.7,96.8,981.4,1,1.5,125
2018-07-25T08:00:00Z,2018-07-25T07:00:00Z,PT60M,20.6,-29,20.1,0,0,0,0,40.3,97.1,981.4,4,1.6,120
2018-07-25T09:00:00Z,2018-07-25T08:00:00Z,PT60M,20.4,-43,19.9,0,0,0,0,39.9,97.4,981.3,6,1.6,113
2018-07-25T10:00:00Z,2018-07-25T09:00:00Z,PT60M,20.7,-54,20.1,0,0,0,0,39.7,96.8,981.4,7,1.6,104
2018-07-25T11:00:00Z,2018-07-25T10:00:00Z,PT60M,21.4,-63,20.7,2,4,0,2,39.6,95.5,981.6,7,1.6,93
2018-07-25T12:00:00Z,2018-07-25T11:00:00Z,PT60M,22.2,-71,21.2,53,181,32,85,39.4,94.1,981.9,6,1.6,82
2018-07-25T13:00:00Z,2018-07-25T12:00:00Z,PT60M,23,-79,21.5,117,426,148,265,39.2,91.2,982.1,3,1.6,70
2018-07-25T14:00:00Z,2018-07-25T13:00:00Z,PT60M,23.8,-87,21.4,256,274,148,404,38.8,86.7,982.1,358,1.6,57
2018-07-25T15:00:00Z,2018-07-25T14:00:00Z,PT60M,24.5,-95,21.4,166,697,494,661,38.5,82.5,982.2,352,1.7,45
2018-07-25T16:00:00Z,2018-07-25T15:00:00Z,PT60M,25.2,-107,21.4,326,484,407,732,38.3,79.4,982.1,347,1.7,33
2018-07-25T17:00:00Z,2018-07-25T16:00:00Z,PT60M,25.8,-127,21.6,318,567,526,844,38.2,77.4,981.9,339,1.7,22
2018-07-25T18:00:00Z,2018-07-25T17:00:00Z,PT60M,26.5,-168,21.7,230,737,712,942,38.1,75.4,981.7,332,1.7,15
2018-07-25T19:00:00Z,2018-07-25T18:00:00Z,PT60M,26.7,142,21.9,372,496,471,843,37.8,74.6,981.5,330,1.7,18
2018-07-25T20:00:00Z,2018-07-25T19:00:00Z,PT60M,26.7,114,21.9,310,402,351,661,37.1,75.1,981.2,335,1.7,27
2018-07-25T21:00:00Z,2018-07-25T20:00:00Z,PT60M,26.6,100,22,220,637,491,711,36.5,75.5,980.9,339,1.8,39
2018-07-25T22:00:00Z,2018-07-25T21:00:00Z,PT60M,27,90,21.9,167,635,390,557,35.6,73.5,980.8,340,1.9,52
2018-07-25T23:00:00Z,2018-07-25T22:00:00Z,PT60M,27.9,83,21.7,104,621,272,376,34.5,69.3,980.9,340,2.2,64
2018-07-26T00:00:00Z,2018-07-25T23:00:00Z,PT60M,28.7,75,21.5,70,396,101,171,33.4,65.3,980.9,340,2.4,76
2018-07-26T01:00:00Z,2018-07-26T00:00:00Z,PT60M,27.9,67,21,16,66,7,23,32.4,65.9,981.2,344,2.5,88
2018-07-26T02:00:00Z,2018-07-26T01:00:00Z,PT60M,25.6,58,20.1,0,0,0,0,31.4,71.3,981.6,352,2.5,99
2018-07-26T03:00:00Z,2018-07-26T02:00:00Z,PT60M,23.4,48,19.1,0,0,0,0,30.4,77.2,982,0,2.6,109
2018-07-26T04:00:00Z,2018-07-26T03:00:00Z,PT60M,21.9,36,18.5,0,0,0,0,29.6,81.2,982.2,7,2.5,118
2018-07-26T05:00:00Z,2018-07-26T04:00:00Z,PT60M,21.3,21,18.3,0,0,0,0,29.1,82.8,982.2,12,2.4,123
2018-07-26T06:00:00Z,2018-07-26T05:00:00Z,PT60M,20.7,4,18,0,0,0,0,28.5,84.5,982.2,17,2.3,126
2018-07-26T07:00:00Z,2018-07-26T06:00:00Z,PT60M,20.2,-13,17.8,0,0,0,0,28.1,86.2,982.1,18,2.2,125
2018-07-26T08:00:00Z,2018-07-26T07:00:00Z,PT60M,19.8,-29,17.7,0,0,0,0,27.7,87.8,982,14,2,121
2018-07-26T09:00:00Z,2018-07-26T08:00:00Z,PT60M,19.3,-43,17.5,0,0,0,0,27.3,89.5,981.9,9,1.9,113
2018-07-26T10:00:00Z,2018-07-26T09:00:00Z,PT60M,19.6,-54,18,0,0,0,0,26.6,90.6,982.1,6,1.9,104
2018-07-26T11:00:00Z,2018-07-26T10:00:00Z,PT60M,20.5,-63,19,2,7,1,2,25.8,91.1,982.6,6,2.1,93
2018-07-26T12:00:00Z,2018-07-26T11:00:00Z,PT60M,21.4,-72,20,45,292,49,94,24.9,91.5,983.1,7,2.3,82
2018-07-26T13:00:00Z,2018-07-26T12:00:00Z,PT60M,23,-79,20.1,78,618,216,294,24.5,83.8,983.5,6,2.2,70
2018-07-26T14:00:00Z,2018-07-26T13:00:00Z,PT60M,25.1,-87,19.3,99,753,406,505,24.4,70,983.7,3,1.8,57
2018-07-26T15:00:00Z,2018-07-26T14:00:00Z,PT60M,27.2,-96,18.4,114,825,583,697,24.3,58.6,984,358,1.3,45
2018-07-26T16:00:00Z,2018-07-26T15:00:00Z,PT60M,28.9,-107,17.2,140,840,704,845,24.3,49.1,983.9,351,1.2,33
2018-07-26T17:00:00Z,2018-07-26T16:00:00Z,PT60M,30.2,-127,15.6,278,653,603,881,24.4,41.1,983.5,345,1.3,22
2018-07-26T18:00:00Z,2018-07-26T17:00:00Z,PT60M,31.6,-168,14,253,712,688,941,24.5,34.4,983,341,1.4,15
2018-07-26T19:00:00Z,2018-07-26T18:00:00Z,PT60M,32.4,142,13.1,160,853,811,971,24.8,31.1,982.6,337,1.4,18
2018-07-26T20:00:00Z,2018-07-26T19:00:00Z,PT60M,32.7,115,13,144,852,753,897,25.3,30.3,982.3,333,1.2,28
2018-07-26T21:00:00Z,2018-07-26T20:00:00Z,PT60M,33,100,12.9,122,841,648,770,25.9,29.6,981.9,327,0.9,39
2018-07-26T22:00:00Z,2018-07-26T21:00:00Z,PT60M,32.7,91,13.5,125,744,460,585,26,31.3,981.8,323,1,52
2018-07-26T23:00:00Z,2018-07-26T22:00:00Z,PT60M,31.8,83,14.7,120,584,254,373,25.7,35.7,982,324,1.2,64
2018-07-27T00:00:00Z,2018-07-26T23:00:00Z,PT60M,30.8,75,16,70,422,103,174,25.4,40.8,982.2,324,1.5,77
2018-07-27T01:00:00Z,2018-07-27T00:00:00Z,PT60M,29.5,67,16.3,15,81,9,24,25.3,44.8,982.5,328,1.7,88
2018-07-27T02:00:00Z,2018-07-27T01:00:00Z,PT60M,27.8,59,15.6,0,0,0,0,25.3,47.5,982.9,334,1.9,99
2018-07-27T03:00:00Z,2018-07-27T02:00:00Z,PT60M,26.1,48,15,0,0,0,0,25.3,50.4,983.2,339,2.1,109
2018-07-27T04:00:00Z,2018-07-27T03:00:00Z,PT60M,24.9,36,14.7,0,0,0,0,25.4,53.1,983.3,341,2.2,118
2018-07-27T05:00:00Z,2018-07-27T04:00:00Z,PT60M,24.3,21,14.8,0,0,0,0,25.4,55.4,983.2,342,2.3,124
2018-07-27T06:00:00Z,2018-07-27T05:00:00Z,PT60M,23.6,4,14.8,0,0,0,0,25.5,57.8,983.1,343,2.3,126
2018-07-27T07:00:00Z,2018-07-27T06:00:00Z,PT60M,23,-13,14.9,0,0,0,0,25.6,60.3,983,344,2.2,125
2018-07-27T08:00:00Z,2018-07-27T07:00:00Z,PT60M,22.4,-29,14.9,0,0,0,0,25.7,62.9,983,344,2,121
2018-07-27T09:00:00Z,2018-07-27T08:00:00Z,PT60M,21.8,-43,15,0,0,0,0,25.8,65.5,983,345,1.9,113
2018-07-27T10:00:00Z,2018-07-27T09:00:00Z,PT60M,21.5,-54,15.6,0,0,0,0,25.8,69,983.1,345,1.8,104
2018-07-27T11:00:00Z,2018-07-27T10:00:00Z,PT60M,21.6,-64,16.6,1,6,1,2,25.6,73.3,983.4,344,1.8,93
2018-07-27T12:00:00Z,2018-07-27T11:00:00Z,PT60M,21.8,-72,17.7,47,246,42,90,25.4,77.7,983.8,343,1.8,82
2018-07-27T13:00:00Z,2018-07-27T12:00:00Z,PT60M,23.2,-79,17.9,82,592,206,289,25.7,72.4,984.1,339,1.8,70
2018-07-27T14:00:00Z,2018-07-27T13:00:00Z,PT60M,25.8,-87,17.3,110,720,387,497,26.4,59.6,984.3,333,1.7,58
2018-07-27T15:00:00Z,2018-07-27T14:00:00Z,PT60M,28.5,-96,16.8,136,778,549,685,27.2,49.1,984.6,325,1.7,45
2018-07-27T16:00:00Z,2018-07-27T15:00:00Z,PT60M,30.3,-108,16,166,795,665,831,28.2,42.2,984.6,319,1.8,33
2018-07-27T17:00:00Z,2018-07-27T16:00:00Z,PT60M,31.3,-128,15.2,319,583,537,856,29.4,37.6,984.3,316,2.1,22
2018-07-27T18:00:00Z,2018-07-27T17:00:00Z,PT60M,32.4,-168,14.3,377,512,494,871,30.6,33.6,983.9,313,2.4,15
2018-07-27T19:00:00Z,2018-07-27T18:00:00Z,PT60M,33.1,143,13.7,344,557,529,873,32.1,31.1,983.5,313,2.6,18
2018-07-27T20:00:00Z,2018-07-27T19:00:00Z,PT60M,33.4,115,13.4,271,632,559,830,33.7,29.8,983.1,316,2.6,28
2018-07-27T21:00:00Z,2018-07-27T20:00:00Z,PT60M,33.7,101,13.1,208,666,514,722,35.4,28.7,982.7,318,2.7,40
2018-07-27T22:00:00Z,2018-07-27T21:00:00Z,PT60M,33.3,91,13.8,299,279,176,475,36.6,30.7,982.7,319,2.6,52
2018-07-27T23:00:00Z,2018-07-27T22:00:00Z,PT60M,32.2,83,15.4,194,268,121,315,37.6,36.5,983.1,319,2.3,64
2018-07-28T00:00:00Z,2018-07-27T23:00:00Z,PT60M,31,75,17.1,96,21,7,103,38.5,43.3,983.5,319,2,77
2018-07-28T01:00:00Z,2018-07-28T00:00:00Z,PT60M,29.7,68,17.6,14,1,0,14,38.9,48,984,323,2,88
2018-07-28T02:00:00Z,2018-07-28T01:00:00Z,PT60M,28.3,59,16.8,0,0,0,0,38.9,49.9,984.4,331,2.2,100
2018-07-28T03:00:00Z,2018-07-28T02:00:00Z,PT60M,26.8,48,16.1,0,0,0,0,38.8,51.9,984.8,337,2.5,110
2018-07-28T04:00:00Z,2018-07-28T03:00:00Z,PT60M,25.8,36,15.9,0,0,0,0,38.6,54.3,985,342,2.7,118
2018-07-28T05:00:00Z,2018-07-28T04:00:00Z,PT60M,25.3,21,16.1,0,0,0,0,38.2,57,984.9,346,2.6,124
2018-07-28T06:00:00Z,2018-07-28T05:00:00Z,PT60M,24.7,4,16.4,0,0,0,0,37.8,59.8,984.9,350,2.6,127
2018-07-28T07:00:00Z,2018-07-28T06:00:00Z,PT60M,24.2,-13,16.6,0,0,0,0,37.4,62.5,984.9,351,2.6,126
2018-07-28T08:00:00Z,2018-07-28T07:00:00Z,PT60M,23.8,-29,16.8,0,0,0,0,37,65,984.8,351,2.6,121
2018-07-28T09:00:00Z,2018-07-28T08:00:00Z,PT60M,23.3,-43,17,0,0,0,0,36.5,67.5,984.8,350,2.6,114
2018-07-28T10:00:00Z,2018-07-28T09:00:00Z,PT60M,23.1,-54,17.5,0,0,0,0,36.2,71,984.9,350,2.6,104
2018-07-28T11:00:00Z,2018-07-28T10:00:00Z,PT60M,23.1,-64,18.5,1,1,0,1,36.1,75.6,985.1,350,2.6,94
2018-07-28T12:00:00Z,2018-07-28T11:00:00Z,PT60M,23.1,-72,19.5,58,18,4,62,36,80.4,985.4,350,2.6,82
2018-07-28T13:00:00Z,2018-07-28T12:00:00Z,PT60M,24,-80,19.7,129,312,112,241,35.4,76.6,985.7,351,2.5,70
2018-07-28T14:00:00Z,2018-07-28T13:00:00Z,PT60M,25.8,-87,19,173,522,281,454,34.3,65.7,986,352,2.3,58
2018-07-28T15:00:00Z,2018-07-28T14:00:00Z,PT60M,27.7,-96,18.2,191,659,465,656,33.3,56.5,986.2,354,2.2,45
2018-07-28T16:00:00Z,2018-07-28T15:00:00Z,PT60M,29.1,-108,17.5,191,749,627,819,32.3,49.4,986.1,350,2.1,33
2018-07-28T17:00:00Z,2018-07-28T16:00:00Z,PT60M,30.2,-128,16.6,188,800,740,928,31.3,44,985.7,343,2.2,22
2018-07-28T18:00:00Z,2018-07-28T17:00:00Z,PT60M,31.3,-168,15.8,179,829,799,979,30.3,39.2,985.2,335,2.3,15
2018-07-28T19:00:00Z,2018-07-28T18:00:00Z,PT60M,32,143,15.1,159,852,809,968,29.6,36.1,984.7,333,2.3,18
2018-07-28T20:00:00Z,2018-07-28T19:00:00Z,PT60M,32.3,115,14.6,149,841,743,892,29.2,34.3,984.1,334,2.2,28
2018-07-28T21:00:00Z,2018-07-28T20:00:00Z,PT60M,32.6,101,14.1,137,811,623,760,28.8,32.7,983.6,335,2,40
2018-07-28T22:00:00Z,2018-07-28T21:00:00Z,PT60M,32.2,91,14.2,120,756,465,585,27.9,33.6,983.4,335,1.9,52
2018-07-28T23:00:00Z,2018-07-28T22:00:00Z,PT60M,31.2,83,14.9,161,412,183,344,26.7,37.2,983.6,335,1.9,64
2018-07-29T00:00:00Z,2018-07-28T23:00:00Z,PT60M,30.2,76,15.6,105,165,41,146,25.4,41.3,983.7,335,1.8,77
2018-07-29T01:00:00Z,2018-07-29T00:00:00Z,PT60M,29,68,15.3,16,51,5,21,24.7,43.4,984,339,2,89
2018-07-29T02:00:00Z,2018-07-29T01:00:00Z,PT60M,27.8,59,14.2,0,0,0,0,24.6,43.4,984.4,345,2.4,100
2018-07-29T03:00:00Z,2018-07-29T02:00:00Z,PT60M,26.5,49,13,0,0,0,0,24.5,43.4,984.7,349,2.9,110
2018-07-29T04:00:00Z,2018-07-29T03:00:00Z,PT60M,25.5,36,12.5,0,0,0,0,24.6,44.5,984.9,351,3.1,118
2018-07-29T05:00:00Z,2018-07-29T04:00:00Z,PT60M,24.8,21,12.7,0,0,0,0,24.9,46.7,984.9,353,3,124
2018-07-29T06:00:00Z,2018-07-29T05:00:00Z,PT60M,24.1,4,12.8,0,0,0,0,25.2,49.1,984.8,356,2.9,127
2018-07-29T07:00:00Z,2018-07-29T06:00:00Z,PT60M,23.5,-14,12.9,0,0,0,0,25.7,51.5,984.8,357,2.7,126
2018-07-29T08:00:00Z,2018-07-29T07:00:00Z,PT60M,23,-30,13.1,0,0,0,0,26.5,53.7,984.7,358,2.6,121
2018-07-29T09:00:00Z,2018-07-29T08:00:00Z,PT60M,22.5,-43,13.3,0,0,0,0,27.2,56,984.7,359,2.5,114
2018-07-29T10:00:00Z,2018-07-29T09:00:00Z,PT60M,22.1,-55,13.9,0,0,0,0,27.3,59.7,984.7,0,2.4,104
2018-07-29T11:00:00Z,2018-07-29T10:00:00Z,PT60M,21.8,-64,14.9,1,0,0,1,26.8,64.9,984.8,3,2.2,94
2018-07-29T12:00:00Z,2018-07-29T11:00:00Z,PT60M,21.5,-72,15.9,46,196,37,84,26.3,70.5,984.9,7,2.1,82
2018-07-29T13:00:00Z,2018-07-29T12:00:00Z,PT60M,22.5,-80,16.4,110,448,158,268,26.2,68.3,985,9,1.7,70
2018-07-29T14:00:00Z,2018-07-29T13:00:00Z,PT60M,24.8,-88,16.3,120,691,370,489,26.6,59.1,985.2,12,1.2,58
2018-07-29T15:00:00Z,2018-07-29T14:00:00Z,PT60M,27.2,-96,16.3,164,723,505,669,27.1,51.3,985.4,17,0.7,45
2018-07-29T16:00:00Z,2018-07-29T15:00:00Z,PT60M,29,-108,15.8,251,635,535,785,27.5,44.8,985.2,7,0.4,33
2018-07-29T17:00:00Z,2018-07-29T16:00:00Z,PT60M,30.4,-128,15,165,836,773,938,28,39.4,984.6,312,0.3,22
2018-07-29T18:00:00Z,2018-07-29T17:00:00Z,PT60M,31.7,-168,14.2,169,845,814,982,28.4,34.6,984.1,278,0.6,16
2018-07-29T19:00:00Z,2018-07-29T18:00:00Z,PT60M,32.7,143,13.6,165,843,800,965,28.9,31.5,983.5,262,0.6,18
2018-07-29T20:00:00Z,2018-07-29T19:00:00Z,PT60M,33.1,116,13.2,158,826,728,886,29.3,29.9,982.9,232,0.4,28
2018-07-29T21:00:00Z,2018-07-29T20:00:00Z,PT60M,33.6,101,12.8,147,789,606,753,29.8,28.3,982.3,180,0.4,40
2018-07-29T22:00:00Z,2018-07-29T21:00:00Z,PT60M,33.3,91,13.1,129,729,447,576,30.1,29.5,982,159,0.5,52
2018-07-29T23:00:00Z,2018-07-29T22:00:00Z,PT60M,32,83,14.1,104,620,268,372,30.3,33.8,982.2,153,0.5,65
2018-07-30T00:00:00Z,2018-07-29T23:00:00Z,PT60M,30.8,76,15.1,100,90,28,128,30.6,38.6,982.4,147,0.5,77
2018-07-30T01:00:00Z,2018-07-30T00:00:00Z,PT60M,29.5,68,15.8,14,3,0,15,31.1,43.7,982.7,140,0.7,89
2018-07-30T02:00:00Z,2018-07-30T01:00:00Z,PT60M,28,59,16.3,0,0,0,0,31.8,49,983.1,134,1,100
2018-07-30T03:00:00Z,2018-07-30T02:00:00Z,PT60M,26.6,49,16.8,0,0,0,0,32.6,54.9,983.6,131,1.4,110
2018-07-30T04:00:00Z,2018-07-30T03:00:00Z,PT60M,25.5,36,17.1,0,0,0,0,33.1,59.8,983.8,131,1.6,118
2018-07-30T05:00:00Z,2018-07-30T04:00:00Z,PT60M,24.8,21,17.3,0,0,0,0,33.3,63.2,983.7,134,1.8,124
2018-07-30T06:00:00Z,2018-07-30T05:00:00Z,PT60M,24.1,4,17.5,0,0,0,0,33.5,66.8,983.7,136,2,127
2018-07-30T07:00:00Z,2018-07-30T06:00:00Z,PT60M,23.5,-14,17.8,0,0,0,0,33.8,70.2,983.7,138,2.1,126
2018-07-30T08:00:00Z,2018-07-30T07:00:00Z,PT60M,23.1,-30,18.1,0,0,0,0,34.3,73.4,983.6,140,2,121
2018-07-30T09:00:00Z,2018-07-30T08:00:00Z,PT60M,22.6,-43,18.3,0,0,0,0,34.7,76.7,983.5,143,2,114
2018-07-30T10:00:00Z,2018-07-30T09:00:00Z,PT60M,22.5,-55,18.9,0,0,0,0,35.5,80.3,983.6,144,2,105
2018-07-30T11:00:00Z,2018-07-30T10:00:00Z,PT60M,22.6,-64,19.8,1,2,0,1,36.6,84.1,983.8,146,2.1,94
